time,state,rep,dem,total,percent reported,rep.pct,rep.diff,dem.diff,total.diff,state_cumulative
11/6/2020 17:54,connecticut,691870,1040847,1760565,95%,0.392981798,3381,7778,11334,0.985452449
11/6/2020 18:36,connecticut,697599,1045263,1770926,96%,0.393917645,5729,4416,10361,0.991251879
11/7/2020 1:42,connecticut,698847,1058827,1785882,94%,0.391317567,1248,13564,14956,0.999623297
11/7/2020 14:48,connecticut,699049,1059216,1786484,97%,0.391298775,202,389,602,0.999960259
11/7/2020 23:56,connecticut,699079,1059250,1786555,97%,0.391300016,30,34,71,1
11/3/2020 6:56,delaware,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:28,delaware,18789,95198,115441,25%,0.162758465,18789,95198,115441,0.229786836
11/4/2020 3:53,delaware,119651,176461,300037,57%,0.398787483,100862,81263,184596,0.597227613
11/4/2020 5:08,delaware,125347,178636,308006,57%,0.406962851,5696,2175,7969,0.613090013
11/4/2020 5:48,delaware,199829,295402,502343,98%,0.397793938,74482,116766,194337,0.999920379
11/4/2020 17:50,delaware,199857,295412,502383,98%,0.397817999,28,10,40,1
11/3/2020 6:56,district-of-columbia,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:26,district-of-columbia,1833,28678,31190,7%,0.058768836,1833,28678,31190,0.135292229
11/4/2020 10:08,district-of-columbia,12802,212542,230538,66%,0.055530975,10969,183864,199348,1
11/3/2020 6:56,florida,0,0,0,First polls close at 7 p.m. Eastern time.,NA,0,0,0,0
11/4/2020 1:10,florida,5094879,4984545,10183243,79%,0.500319888,5094879,4984545,10183243,0.919691523
11/4/2020 1:41,florida,5372654,5138073,10619753,90%,0.50591139,277775,153528,436510,0.959114578
11/4/2020 2:03,florida,5497011,5185831,10788007,93%,0.509548335,124357,47758,168254,0.974310304
11/4/2020 2:10,florida,5531222,5212848,10851692,95%,0.509710559,34211,27017,63685,0.980061965
11/4/2020 2:11,florida,5531222,5212848,10851741,95%,0.509708258,0,0,49,0.98006639
11/4/2020 2:14,florida,5534540,5214789,10856723,95%,0.509779977,3318,1941,4982,0.980516335
11/4/2020 2:27,florida,5552173,5223169,10882052,95%,0.510213791,17633,8380,25329,0.982803904
11/4/2020 2:52,florida,5600727,5219966,10931958,95%,0.512326063,48554,-3203,49906,0.987311125
11/4/2020 3:03,florida,5610840,5229527,10951818,96%,0.51232042,10113,9561,19860,0.989104765
11/4/2020 3:18,florida,5613848,5232907,10957826,97%,0.51231403,3008,3380,6008,0.989647373
11/4/2020 3:31,florida,5618333,5236503,10967227,97%,0.512283825,4485,3596,9401,0.990496417
11/4/2020 3:33,florida,5618763,5237163,10967589,97%,0.512306123,430,660,362,0.99052911
11/4/2020 3:46,florida,5619697,5237752,10971992,98%,0.512185663,934,589,4403,0.990926764
11/4/2020 4:02,florida,5628616,5245198,10988636,98%,0.512221535,8919,7446,16644,0.992429953
11/4/2020 4:13,florida,5631420,5249944,10997208,99%,0.512077247,2804,4746,8572,0.993204127
11/4/2020 4:17,florida,5631420,5249944,10997833,99%,0.512048146,0,0,625,0.993260573
11/4/2020 4:26,florida,5635721,5255388,11007116,99%,0.512007051,4301,5444,9283,0.99409896
11/4/2020 4:37,florida,5636725,5256253,11007601,99%,0.512075701,1004,865,485,0.994142762
11/4/2020 4:54,florida,5638653,5257694,11011012,99%,0.512092167,1928,1441,3411,0.994450824
11/4/2020 4:57,florida,5638653,5257694,11011473,99%,0.512070728,0,0,461,0.994492459
11/4/2020 5:05,florida,5640488,5260420,11014145,99%,0.512113105,1835,2726,2672,0.994733779
11/4/2020 5:26,florida,5641426,5261454,11016196,99%,0.512102907,938,1034,2051,0.994919013
11/4/2020 5:37,florida,5643038,5262486,11018531,99%,0.512140684,1612,1032,2335,0.995129897
11/4/2020 5:57,florida,5646949,5269926,11030632,99%,0.511933405,3911,7440,12101,0.996222789
11/4/2020 6:10,florida,5646949,5269926,11031440,99%,0.511895908,0,0,808,0.996295763
11/8/2020 12:27,florida,5665751,5293545,11072455,98%,0.511697812,18802,23619,41015,1
11/3/2020 6:56,georgia,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:08,georgia,293161,269701,568435,9%,0.515733549,293161,269701,568435,0.114067506
11/4/2020 1:42,georgia,716128,531733,1260369,17%,0.568189157,422967,262032,691934,0.252917482
11/4/2020 2:03,georgia,930412,679024,1626224,23%,0.572130285,214284,147291,365855,0.326333383
11/4/2020 2:10,georgia,990708,706554,1715363,26%,0.577550058,60296,27530,89139,0.344220852
11/4/2020 2:11,georgia,1020099,723772,1762356,26%,0.578826866,29391,17218,46993,0.353650909
11/4/2020 2:17,georgia,1108673,804649,1933654,28%,0.573356454,88574,80877,171298,0.388025174
11/4/2020 2:35,georgia,1282986,926692,2234599,35%,0.574145965,174313,122043,300945,0.448415625
11/4/2020 2:36,georgia,1306595,972279,2304694,37%,0.566927757,23609,45587,70095,0.462481546
11/4/2020 2:52,georgia,1421063,1053651,2503616,42%,0.567604217,114468,81372,198922,0.502399103
11/4/2020 3:09,georgia,1526622,1178976,2737770,49%,0.557615139,105559,125325,234154,0.549386644
11/4/2020 3:19,georgia,1556007,1193075,2781999,51%,0.559312566,29385,14099,44229,0.558262051
11/4/2020 3:31,georgia,1649454,1291269,2977051,56%,0.554056346,93447,98194,195052,0.597403017
11/4/2020 3:34,georgia,1685867,1311807,3034607,57%,0.555547061,36413,20538,57556,0.608952745
11/4/2020 3:46,georgia,1724148,1351462,3113736,60%,0.553723244,38281,39655,79129,0.624831513
11/4/2020 3:49,georgia,1728205,1360762,3127449,60%,0.552592544,4057,9300,13713,0.627583292
11/4/2020 4:04,georgia,1787161,1464137,3291575,63%,0.542950107,58956,103375,164126,0.660518357
11/4/2020 4:16,georgia,1876398,1525720,3444469,66%,0.544756826,89237,61583,152894,0.691199503
11/4/2020 4:17,georgia,1911074,1570950,3525742,68%,0.542034556,34676,45230,81273,0.707508507
11/4/2020 4:26,georgia,1912036,1572686,3528484,68%,0.541885977,962,1736,2742,0.708058742
11/4/2020 4:35,georgia,1936833,1604861,3586334,70%,0.540059292,24797,32175,57850,0.719667467
11/4/2020 4:53,georgia,2111751,1758151,3918455,74%,0.538924397,174918,153290,332121,0.786313986
11/4/2020 4:55,georgia,2139641,1768140,3956765,74%,0.540755137,27890,9989,38310,0.794001631
11/4/2020 4:58,georgia,2152772,1780365,3982772,75%,0.540521024,13131,12225,26007,0.79922044
11/4/2020 5:14,georgia,2181827,1855860,4088909,77%,0.53359637,29055,75495,106137,0.820518887
11/4/2020 5:24,georgia,2189513,1888378,4130761,80%,0.530050758,7686,32518,41852,0.828917302
11/4/2020 5:30,georgia,2190264,1888805,4131948,80%,0.530080243,751,427,1187,0.829155497
11/4/2020 5:30,georgia,2192515,1889964,4135390,80%,0.530183368,2251,1159,3442,0.829846201
11/4/2020 5:37,georgia,2212352,1913164,4177828,80%,0.529545975,19837,23200,42438,0.838362209
11/4/2020 6:01,georgia,2271084,2033574,4358997,84%,0.521010682,58732,120410,181169,0.874717282
11/4/2020 6:10,georgia,2274415,2038241,4367114,84%,0.520805044,3331,4667,8117,0.876346115
11/4/2020 6:45,georgia,2365653,2247576,4671046,89%,0.506450375,91238,209335,303932,0.937335965
11/4/2020 8:14,georgia,2381870,2279736,4719993,93%,0.504634223,16217,32160,48947,0.94715813
11/4/2020 10:09,georgia,2384312,2280607,4723313,92%,0.504796527,2442,871,3320,0.947824352
11/4/2020 12:57,georgia,2389263,2303428,4751410,93%,0.502853469,4951,22821,28097,0.95346256
11/4/2020 14:23,georgia,2390172,2307070,4756040,93%,0.502555067,909,3642,4630,0.95439166
11/4/2020 14:38,georgia,2390871,2307540,4757222,93%,0.502577134,699,470,1182,0.954628851
11/4/2020 14:57,georgia,2391871,2312362,4763146,93%,0.502162016,1000,4822,5924,0.955817616
11/4/2020 15:47,georgia,2393752,2315323,4768063,93%,0.502038669,1881,2961,4917,0.956804308
11/4/2020 15:59,georgia,2398463,2320496,4778047,93%,0.501975598,4711,5173,9984,0.958807791
11/4/2020 16:47,georgia,2402629,2334681,4796608,94%,0.500901679,4166,14185,18561,0.962532416
11/4/2020 17:22,georgia,2404319,2335956,4799612,94%,0.500940284,1690,1275,3004,0.963135226
11/4/2020 17:50,georgia,2404510,2336866,4800744,94%,0.50086195,191,910,1132,0.963362384
11/4/2020 18:59,georgia,2415040,2357774,4832616,94%,0.499737616,10530,20908,31872,0.969758119
11/4/2020 19:58,georgia,2423071,2376983,4860292,95%,0.498544326,8031,19209,27676,0.975311845
11/4/2020 20:49,georgia,2427449,2387638,4875826,95%,0.497853902,4378,10655,15534,0.978429044
11/4/2020 21:40,georgia,2427950,2388954,4877663,95%,0.497769116,501,1316,1837,0.978797673
11/5/2020 3:08,georgia,2426105,2392805,4879737,96%,0.497179459,-1845,3851,2074,0.979213862
11/5/2020 4:02,georgia,2426877,2395129,4882865,99%,0.497019066,772,2324,3128,0.979841555
11/5/2020 5:23,georgia,2427542,2398715,4887209,99%,0.496713359,665,3586,4344,0.980713263
11/5/2020 6:23,georgia,2429783,2406774,4897670,99%,0.496109987,2241,8059,10461,0.982812466
11/5/2020 9:30,georgia,2432426,2413836,4907504,96%,0.49565441,2643,7062,9834,0.984785849
11/5/2020 9:58,georgia,2432552,2413966,4907768,96%,0.495653421,126,130,264,0.984838825
11/5/2020 10:48,georgia,2432925,2414781,4908967,96%,0.495608343,373,815,1199,0.985079428
11/5/2020 10:57,georgia,2432928,2414782,4908971,96%,0.49560855,3,1,4,0.985080231
11/5/2020 11:40,georgia,2434292,2419435,4915101,96%,0.495267951,1364,4653,6130,0.986310334
11/5/2020 11:48,georgia,2434354,2419589,4915320,98%,0.495258498,62,154,219,0.986354281
11/5/2020 12:23,georgia,2435892,2421792,4919125,98%,0.495188067,1538,2203,3805,0.987117828
11/5/2020 12:49,georgia,2436006,2422467,4919921,98%,0.495131121,114,675,796,0.98727756
11/5/2020 12:57,georgia,2436007,2422467,4919922,98%,0.495131224,1,0,1,0.987277761
11/5/2020 13:51,georgia,2436027,2422493,4919968,98%,0.495130659,20,26,46,0.987286992
11/5/2020 14:16,georgia,2436327,2423107,4920908,98%,0.495097043,300,614,940,0.987475621
11/5/2020 14:42,georgia,2436430,2423602,4921497,98%,0.495058719,103,495,589,0.987593815
11/5/2020 15:07,georgia,2436443,2423608,4921516,98%,0.495059449,13,6,19,0.987597628
11/5/2020 15:34,georgia,2438181,2425417,4925106,98%,0.495051477,1738,1809,3590,0.988318031
11/5/2020 15:48,georgia,2438206,2425438,4925154,98%,0.495051728,25,21,48,0.988327663
11/5/2020 16:15,georgia,2438210,2425445,4925165,98%,0.495051435,4,7,11,0.988329871
11/5/2020 16:42,georgia,2438216,2425445,4925171,98%,0.49505205,6,0,6,0.988331075
11/5/2020 16:55,georgia,2438221,2425448,4925176,98%,0.495052563,5,3,5,0.988332078
11/5/2020 17:09,georgia,2439678,2430153,4931481,98%,0.494715076,1457,4705,6305,0.989597299
11/5/2020 17:22,georgia,2439800,2430265,4931722,98%,0.494715639,122,112,241,0.98964566
11/5/2020 17:49,georgia,2439809,2430275,4931741,98%,0.494715558,9,10,19,0.989649473
11/5/2020 18:17,georgia,2439925,2430499,4932083,98%,0.494704773,116,224,342,0.989718102
11/5/2020 19:12,georgia,2445539,2441904,4949439,98%,0.494104281,5614,11405,17356,0.99320092
11/5/2020 19:40,georgia,2446850,2443364,4952270,98%,0.49408655,1311,1460,2831,0.993769015
11/5/2020 21:01,georgia,2447015,2444518,4953607,98%,0.493986503,165,1154,1337,0.99403731
11/5/2020 21:42,georgia,2447223,2445321,4954638,98%,0.493925691,208,803,1031,0.9942442
11/5/2020 22:10,georgia,2447337,2445540,4954975,98%,0.493915106,114,219,337,0.994311825
11/5/2020 22:37,georgia,2447343,2445568,4955009,98%,0.493912927,6,28,34,0.994318648
11/5/2020 23:18,georgia,2448016,2446211,4956384,98%,0.49391169,673,643,1375,0.994594569
11/6/2020 7:07,georgia,2448081,2446814,4957069,99%,0.493856551,65,603,685,0.994732027
11/6/2020 7:41,georgia,2448183,2447518,4957885,99%,0.493795842,102,704,816,0.994895773
11/6/2020 8:39,georgia,2448232,2447769,4958191,99%,0.49377525,49,251,306,0.994957178
11/6/2020 9:40,georgia,2448491,2449588,4960289,98%,0.493618618,259,1819,2098,0.995378183
11/6/2020 10:07,georgia,2448492,2449590,4960292,98%,0.493618521,1,2,3,0.995378785
11/6/2020 10:47,georgia,2448538,2450117,4960872,98%,0.493570082,46,527,580,0.995495173
11/6/2020 11:01,georgia,2448558,2450144,4960919,98%,0.493569437,20,27,47,0.995504604
11/6/2020 11:27,georgia,2448565,2450150,4960932,98%,0.493569555,7,6,13,0.995507213
11/6/2020 11:38,georgia,2448565,2450152,4960934,98%,0.493569356,0,2,2,0.995507614
11/6/2020 11:51,georgia,2448570,2450154,4960941,98%,0.493569668,5,2,7,0.995509019
11/6/2020 12:18,georgia,2448580,2450157,4960954,98%,0.49357039,10,3,13,0.995511628
11/6/2020 12:32,georgia,2448617,2450184,4961015,98%,0.493571779,37,27,61,0.995523869
11/6/2020 12:45,georgia,2448626,2450186,4961026,98%,0.493572499,9,2,11,0.995526076
11/6/2020 13:12,georgia,2448626,2450187,4961027,98%,0.493572399,0,1,1,0.995526277
11/6/2020 13:26,georgia,2448632,2450193,4961040,98%,0.493572315,6,6,13,0.995528885
11/6/2020 13:39,georgia,2448632,2450194,4961041,98%,0.493572216,0,1,1,0.995529086
11/6/2020 13:53,georgia,2448633,2450194,4961042,98%,0.493572318,1,0,1,0.995529287
11/6/2020 14:06,georgia,2448641,2450194,4961051,98%,0.493573035,8,0,9,0.995531093
11/6/2020 14:20,georgia,2448647,2450200,4961063,98%,0.493573051,6,6,12,0.995533501
11/6/2020 14:47,georgia,2448775,2450373,4961365,98%,0.493568806,128,173,302,0.995594103
11/6/2020 15:00,georgia,2448779,2450381,4961367,98%,0.493569413,4,8,2,0.995594504
11/6/2020 15:13,georgia,2448782,2450385,4961374,98%,0.493569322,3,4,7,0.995595909
11/6/2020 15:27,georgia,2448801,2450390,4961400,98%,0.493570565,19,5,26,0.995601126
11/6/2020 15:40,georgia,2448803,2450396,4961408,98%,0.493570172,2,6,8,0.995602732
11/6/2020 15:54,georgia,2448884,2450500,4961600,98%,0.493567398,81,104,192,0.99564126
11/6/2020 16:07,georgia,2448975,2450530,4961723,98%,0.493573503,91,30,123,0.995665942
11/6/2020 16:21,georgia,2448994,2450558,4961771,98%,0.493572557,19,28,48,0.995675575
11/6/2020 16:48,georgia,2449005,2450568,4961789,98%,0.493572983,11,10,18,0.995679187
11/6/2020 17:01,georgia,2449070,2450603,4961877,98%,0.49357733,65,35,88,0.995696846
11/6/2020 17:14,georgia,2451214,2455481,4969095,98%,0.493291837,2144,4878,7218,0.997145277
11/6/2020 17:28,georgia,2451550,2455703,4969649,98%,0.493304457,336,222,554,0.997256448
11/6/2020 17:41,georgia,2451594,2455778,4969771,98%,0.4933012,44,75,122,0.99728093
11/6/2020 17:55,georgia,2451617,2455802,4969819,98%,0.493301064,23,24,48,0.997290562
11/6/2020 18:09,georgia,2451620,2455802,4969822,98%,0.49330137,3,0,3,0.997291164
11/6/2020 18:23,georgia,2451645,2455820,4969869,98%,0.493301735,25,18,47,0.997300595
11/6/2020 18:50,georgia,2451705,2455980,4970093,98%,0.493291574,60,160,224,0.997345545
11/6/2020 19:03,georgia,2451732,2456005,4970146,98%,0.493291746,27,25,53,0.997356181
11/7/2020 0:02,georgia,2451741,2456007,4970158,99%,0.493292366,9,2,12,0.997358589
11/7/2020 0:33,georgia,2452538,2456560,4971488,99%,0.493320712,797,553,1330,0.997625479
11/7/2020 1:11,georgia,2452677,2456716,4971795,99%,0.493318208,139,156,307,0.997687085
11/7/2020 1:29,georgia,2452825,2456845,4972081,99%,0.493319598,148,129,286,0.997744476
11/7/2020 2:51,georgia,2453092,2457487,4972897,99%,0.49329234,267,642,816,0.997908222
11/7/2020 5:37,georgia,2453110,2457540,4972971,99%,0.49328862,18,53,74,0.997923072
11/7/2020 7:44,georgia,2454207,2461455,4978081,99%,0.493002625,1097,3915,5110,0.998948492
11/7/2020 13:15,georgia,2454278,2461542,4978241,98%,0.493001042,71,87,160,0.998980599
11/7/2020 14:22,georgia,2454491,2462038,4978967,98%,0.492971936,213,496,726,0.999126285
11/7/2020 14:49,georgia,2454552,2462099,4979092,98%,0.492971811,61,61,125,0.999151369
11/7/2020 19:03,georgia,2454729,2463889,4981074,98%,0.492811189,177,1790,1982,0.999549096
11/8/2020 2:24,georgia,2455305,2465500,4983320,98%,0.492704663,576,1611,2246,0.999999799
11/8/2020 8:13,georgia,2455305,2465501,4983321,98%,0.492704564,0,1,1,1
11/3/2020 6:56,hawaii,0,0,0,0%,NA,0,0,0,0
11/4/2020 10:09,hawaii,186419,355226,552216,98%,0.337583482,186419,355226,552216,0.962293545
11/4/2020 12:57,hawaii,196602,365802,573854,98%,0.342599337,10183,10576,21638,1
11/3/2020 6:56,idaho,0,0,0,First polls close at 10 p.m. Eastern time.,NA,0,0,0,0
11/4/2020 4:12,idaho,81432,102514,188816,15%,0.43127701,81432,102514,188816,0.218985146
11/4/2020 4:17,idaho,98236,112669,216665,18%,0.453400411,16804,10155,27849,0.251283877
11/4/2020 4:27,idaho,114678,120850,241935,22%,0.474003348,16442,8181,25270,0.280591535
11/4/2020 4:35,idaho,166077,150992,325904,26%,0.509588713,51399,30142,83969,0.377977157
11/4/2020 4:54,idaho,212432,179458,403164,30%,0.526912125,46355,28466,77260,0.467581811
11/4/2020 4:58,idaho,227597,183877,423685,33%,0.537184465,15165,4419,20521,0.49138167
11/4/2020 5:14,idaho,253554,196698,463519,39%,0.547019648,25957,12821,39834,0.537580373
11/4/2020 5:26,idaho,271067,201185,486302,48%,0.557404658,17513,4487,22783,0.564003656
11/4/2020 5:28,idaho,279019,203574,497101,48%,0.561292373,7952,2389,10799,0.576528127
11/4/2020 5:41,idaho,280528,203956,499097,49%,0.5620711,1509,382,1996,0.578843049
11/4/2020 6:01,idaho,342583,224629,584848,60%,0.585764164,62055,20673,85751,0.678295401
11/4/2020 6:06,idaho,366212,232284,617568,61%,0.592990569,23629,7655,32720,0.716243424
11/4/2020 6:42,idaho,398379,240002,658653,67%,0.604838967,32167,7718,41085,0.763893013
11/4/2020 8:06,idaho,473391,258810,755733,82%,0.6263998,75012,18808,97080,0.876484519
11/4/2020 9:02,idaho,512548,277357,815347,94%,0.628625604,39157,18547,59614,0.945623684
11/4/2020 10:10,idaho,528254,283102,837301,98%,0.630900954,15706,5745,21954,0.971085508
11/4/2020 10:17,idaho,528254,283102,837318,98%,0.630888145,0,0,17,0.971105225
11/4/2020 20:50,idaho,549126,286355,862232,98%,0.636865716,20872,3253,24914,1
11/3/2020 6:56,illinois,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:08,illinois,14820,2415,17859,1%,0.829833697,14820,2415,17859,0.003318379
11/4/2020 1:41,illinois,207256,282851,499552,4%,0.414883736,192436,280436,481693,0.092821717
11/4/2020 2:03,illinois,287244,396108,697253,7%,0.411965241,79988,113257,197701,0.129556524
11/4/2020 2:10,illinois,337836,461183,814912,9%,0.414567462,50592,65075,117659,0.151418733
11/4/2020 2:16,illinois,360718,522172,900305,11%,0.400661998,22882,60989,85393,0.1672856
11/4/2020 2:33,illinois,423966,572933,1016773,15%,0.416972127,63248,50761,116468,0.188926509
11/4/2020 2:35,illinois,424590,573047,1017519,15%,0.417279677,624,114,746,0.189065123
11/4/2020 2:53,illinois,567529,692960,1285231,20%,0.441577428,142939,119913,267712,0.238808669
11/4/2020 3:08,illinois,719233,958913,1766841,27%,0.407072849,151704,265953,481610,0.328296584
11/4/2020 3:09,illinois,723230,960594,1772655,27%,0.407992531,3997,1681,5814,0.329376883
11/4/2020 3:16,illinois,802226,1165992,2062042,33%,0.389044452,78996,205398,289387,0.383147858
11/4/2020 3:21,illinois,829188,1197385,2121372,34%,0.390873454,26962,31393,59330,0.39417196
11/4/2020 3:29,illinois,873557,1327535,2299058,37%,0.379963011,44369,130150,177686,0.427187782
11/4/2020 3:34,illinois,912324,1341731,2353167,38%,0.38770049,38767,14196,54109,0.437241771
11/4/2020 3:48,illinois,1435090,1973133,3528235,56%,0.406744449,522766,631402,1175068,0.655581061
11/4/2020 3:49,illinois,1441740,1978219,3540187,56%,0.407249674,6650,5086,11952,0.657801861
11/4/2020 4:03,illinois,1486235,2006138,3614473,58%,0.411189958,44495,27919,74286,0.671604937
11/4/2020 4:28,illinois,1593288,2093709,3756703,61%,0.424118702,107053,87571,142230,0.698032682
11/4/2020 4:37,illinois,1616576,2147105,3834688,63%,0.4215665,23288,53396,77985,0.712523068
11/4/2020 4:37,illinois,1629705,2173583,3875079,63%,0.420560458,13129,26478,40391,0.720028117
11/4/2020 4:55,illinois,1660234,2198188,3931342,65%,0.422307192,30529,24605,56263,0.73048234
11/4/2020 5:10,illinois,1677656,2214389,3965590,65%,0.423053316,17422,16201,34248,0.736845958
11/4/2020 5:24,illinois,1687478,2217308,3978575,66%,0.424141307,9822,2919,12985,0.7392587
11/4/2020 5:30,illinois,1691705,2221446,3986121,66%,0.424398808,4227,4138,7546,0.740660822
11/4/2020 5:31,illinois,1691939,2221631,3986547,66%,0.424412154,234,185,426,0.740739977
11/4/2020 6:03,illinois,1707028,2251743,4032595,67%,0.423307572,15089,30112,46048,0.749296152
11/4/2020 6:06,illinois,1712197,2262388,4048634,67%,0.422907331,5169,10645,16039,0.752276357
